relation_id,head_entity_id,relation_type,tail_entity_id,evidence_text,source,source_id,confidence,created_at
rel_f3e90fdbf34e3b12,D003865,associated_with,ent_2547f9f5569eb2a4,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.73,2026-04-10T11:06:57+00:00
rel_8527b0aa4b6553bb,D003865,associated_with,ent_3cdb9c706d83c19b,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.73,2026-04-10T11:06:57+00:00
rel_bbbe9f8cdfe33d48,S0000002,associated_with,ent_2547f9f5569eb2a4,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_2a2de81482ac1f52,S0000002,associated_with,ent_3cdb9c706d83c19b,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_e9e5d41d03a66fcd,S0000003,associated_with,ent_2547f9f5569eb2a4,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_534fb1997cdd977e,S0000003,associated_with,ent_3cdb9c706d83c19b,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_6af353b3dbbf0ddd,ent_e20112e744f16c67,associated_with,ent_2547f9f5569eb2a4,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_777a950b0aa4c412,ent_e20112e744f16c67,associated_with,ent_3cdb9c706d83c19b,"This study aimed to examine functional connectivity (FC) alterations in patients with major depressive disorder (MDD), specifically comparing those with and without anhedonia. 24 MDD patients with anhedonia (MDD-WA), 17 MDD patients without anhedonia (MDD-WoA), and 40 healthy controls (HCs) underwent resting-state functional magnetic resonance imaging (rs-fMRI). Intrinsic brain function was assessed using resting-state FC and spatial associations with neurotransmitter receptor distribution analy",pubmed,41923921,0.71,2026-04-10T11:06:57+00:00
rel_1c3ac8cc2b6d39aa,D003866,has_symptom,ent_8d8fb72dbcba91dc,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.75,2026-04-10T11:06:57+00:00
rel_2fefdb74716d6ad9,D003866,measured_by,ent_ab9c6117063da796,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.7,2026-04-10T11:06:57+00:00
rel_043ac5b3e0db7137,D003865,has_symptom,ent_8d8fb72dbcba91dc,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.75,2026-04-10T11:06:57+00:00
rel_662ee3cb39a881de,D003865,measured_by,ent_ab9c6117063da796,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.7,2026-04-10T11:06:57+00:00
rel_8734aabc5cd4997c,ent_019d439be2c7e49a,has_symptom,ent_8d8fb72dbcba91dc,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.75,2026-04-10T11:06:57+00:00
rel_804221e20d3e9474,ent_019d439be2c7e49a,measured_by,ent_ab9c6117063da796,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.7,2026-04-10T11:06:57+00:00
rel_21911298c4056476,ent_a5f9fe6c7eb80432,treats,D003866,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.78,2026-04-10T11:06:57+00:00
rel_a6a44937682ef081,ent_a5f9fe6c7eb80432,treats,D003865,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.78,2026-04-10T11:06:57+00:00
rel_7ac486e5d54c7a4e,ent_a5f9fe6c7eb80432,treats,ent_019d439be2c7e49a,Cognitive dysfunction is a transdiagnostic feature of mood disorders and a key determinant of functional outcomes. This study aimed to identify transdiagnostic cognitive heterogeneity among patients with mood disorders using a data-driven approach and to examine its association with social functioning. Characterizing cognitive subtypes and their association with subjective functional disability is an essential first step toward stratified interventions and personalized care. We analyzed data fro,pubmed,41923472,0.78,2026-04-10T11:06:57+00:00
rel_10c9c51f5121b787,D003866,measured_by,ent_d44852bb0fd2d331,"Accumulating evidence suggests that the opioid system may modulate ketamine's rapid antidepressant effects. The objective of this study was to test whether opioid system modulation via naltrexone alters ketamine's acute effects on regional cerebral blood flow (rCBF) in major depressive disorder (MDD), and whether these changes relate to symptom measures and map onto receptor density profiles. In a randomized, double-blind, crossover study, 26 adults (18-50 years of age) with MDD completed two tr",pubmed,41922981,0.7,2026-04-10T11:06:57+00:00
